Feature,Variable,Space,Method,Subfolder,Performance,Classes,Bins,Separation Vector
0.0,Complementary,w,InterfaceGAN_LR_0.1_8_Complementary_True,interfaceGAN/complementary/,0.95,"BW, Brown, Yellow, Cyan, Blue, Green, Red, Magenta","[0, 35, 70, 150, 200, 260, 345, 360]","[ 1.00674919e-01 -7.25530074e-02  1.36816213e-02 -1.27871608e-02
  1.76402414e-02 -3.07922446e-03  5.64157567e-03  5.17937727e-02
  3.58932384e-03 -8.10721881e-02 -2.33941919e-02  4.96170009e-02
  2.02215239e-02  2.75154806e-02  2.47255664e-03  7.28599619e-02
  1.97988202e-02  2.05938791e-02  3.41440197e-02  4.42147254e-02
 -1.32944949e-02 -6.39848955e-02  2.44627148e-02  3.93565695e-02
 -3.60675538e-02 -5.44069310e-02  1.09832253e-02 -4.41992895e-02
 -3.54558510e-03  1.67503494e-02 -4.18766015e-02 -2.08184080e-02
  1.88477101e-02 -3.59845911e-02  6.30021201e-03 -2.18734099e-02
 -4.96860870e-02 -3.24635085e-02  3.20290806e-02  6.32476208e-05
 -2.36436823e-02 -2.03594831e-02 -3.92845223e-02  2.82829384e-02
 -6.77105629e-02  1.45293065e-02  3.82528462e-02  2.89862284e-02
 -1.07224231e-01 -7.03080148e-03 -2.76998289e-02 -3.39627603e-03
 -1.81802041e-02  8.88831501e-03 -1.73943312e-03  5.38939580e-02
 -1.40879040e-02 -2.28148479e-02  1.35732941e-03  3.92957238e-02
  1.09519376e-02  1.90542903e-02  1.53862715e-02  2.57605121e-02
 -6.15695665e-02  2.30716395e-03  6.27268155e-02  4.11336813e-02
 -2.58322679e-02  5.54905575e-03  7.31805229e-02  5.55786686e-02
 -4.61784202e-02  8.56043147e-02 -1.92324952e-02  2.80088923e-02
  3.75575501e-02 -5.16338956e-02 -3.95223251e-02  5.98076048e-03
 -2.97467971e-04  3.18471334e-02  5.71526764e-03  3.15234682e-02
 -7.49683084e-02  1.49344431e-02  1.06333463e-03  1.42581204e-02
 -3.67969771e-02 -4.27894608e-02  2.02037115e-02 -8.49909422e-03
  1.18513828e-02  2.93950118e-02  1.10610982e-01 -4.96692539e-03
 -2.48770571e-02 -2.53111782e-02  3.01923289e-02 -8.13470082e-02
 -3.42928664e-02 -3.17463954e-03 -5.87342642e-02  3.27868593e-02
 -2.60268537e-02  5.53673197e-02  2.53856053e-02  2.60032939e-02
  7.18530223e-02  4.04997388e-03  1.31864182e-02 -2.21664591e-02
 -3.09296644e-02  9.14684387e-03 -4.65735533e-03 -2.07556335e-02
  3.81643387e-02 -5.37204350e-02 -3.56017567e-02 -4.70559139e-02
  1.01288026e-02 -9.42568458e-03  5.61784656e-02  1.68927929e-02
  4.21604726e-02 -7.14940157e-02  2.19779418e-02  2.38253080e-03
 -1.53263955e-02  6.36444477e-02 -5.38540566e-02  4.24595268e-02
  4.96840484e-03  6.76893087e-02 -1.61763308e-02 -7.94081355e-03
 -4.16881989e-02  3.67369656e-02  4.54276104e-02  1.79341744e-02
  2.86024439e-02 -4.76434226e-03  5.08054747e-02 -6.99134512e-02
  5.92375125e-02  5.98222239e-02 -3.93929469e-03  1.39848821e-02
 -6.39110736e-02  3.44122922e-02  5.95588337e-03  8.46024247e-02
  9.37984594e-02  1.26655426e-02 -6.63493278e-02 -5.24505569e-02
 -3.91928692e-02 -3.09401367e-02 -5.56405120e-02 -1.23323859e-01
 -1.41728335e-02  3.66888795e-02 -1.09044197e-02 -6.71472587e-03
 -3.55909821e-03 -3.09578679e-02 -5.35948236e-02  4.15683106e-02
  3.20694308e-02 -2.73229014e-02  2.76251162e-02  9.95045354e-03
 -2.54459651e-02 -6.83510462e-03  6.27441639e-02  5.48480196e-02
 -5.22141472e-02  1.78347042e-02  7.16786753e-02 -1.28414355e-01
 -6.83295482e-02  8.05505578e-02 -8.48509148e-02 -1.26975314e-02
 -2.38923657e-02 -8.19614810e-03  2.86319094e-02  4.57535188e-02
 -3.70606987e-02 -1.06075559e-02  5.98512868e-03  1.94898147e-02
  4.70721424e-02  3.07455943e-04  2.95168462e-03  2.34794917e-02
 -5.41705828e-02  3.44628044e-02 -3.16355187e-02 -9.09209642e-03
  2.32764344e-02 -1.15718603e-02  5.18266323e-02 -2.83669633e-02
  9.99755326e-02  2.02575213e-02 -1.69611934e-02  2.65899816e-02
 -2.31041703e-02  2.02962724e-02 -2.45976341e-02  3.48742053e-02
 -2.80822888e-02 -3.00153874e-02 -1.86840401e-02  5.45336050e-02
  1.28973628e-02  1.28170558e-02  3.28131758e-02  1.16279575e-02
  2.77319663e-02 -2.83899966e-02  7.98791227e-02 -1.88904527e-02
 -7.45275880e-02 -1.05088196e-03 -2.03250475e-02 -7.71964007e-02
 -2.62260098e-02  1.78517966e-02 -1.56934159e-02 -1.48751264e-03
 -2.72076260e-03  3.20476941e-02 -3.93100605e-02  4.49790320e-02
 -5.98861902e-02 -8.59205466e-03 -7.82011476e-02  4.38143913e-02
 -4.15224492e-02 -6.62349912e-02  6.59619612e-02  1.59261453e-02
  2.10485019e-02 -3.26840455e-03  2.45090112e-02  2.70370515e-03
 -4.32147560e-03 -4.22042007e-02 -5.71360724e-03 -1.02818319e-02
 -1.72066067e-02 -7.33236283e-02  2.44632876e-02 -3.43650764e-02
  4.96297697e-02 -2.31602794e-02  1.45391274e-02 -9.36362633e-03
  1.55370835e-02  4.31740566e-02 -2.06649312e-02 -4.98297882e-02
  4.12414353e-02 -2.91832786e-02 -2.36476442e-02 -9.79769098e-03
 -6.51136678e-02 -5.31333171e-03 -1.22852272e-01  6.80195434e-02
  9.17614926e-02 -2.01125948e-02 -9.08593068e-02  1.77858729e-03
 -3.09078949e-02  4.71035100e-02 -6.51135421e-03 -7.71408062e-03
 -4.12263556e-02 -9.61982435e-02  6.26998545e-02 -5.59299013e-02
 -1.03846608e-02 -2.96273912e-02 -1.72760492e-02  6.30923114e-02
  5.39678507e-02  3.34124089e-02  5.57396273e-02 -8.88374037e-03
 -7.02469244e-02  1.05221064e-01  8.56137891e-02  4.36849857e-02
  9.73402418e-02 -5.63393705e-02 -7.65633299e-02  2.88032234e-02
 -1.62222511e-02  7.87422213e-02  2.64510110e-02  4.81005550e-02
  1.24575269e-02  5.36355426e-02  1.60688346e-02 -3.82222083e-02
  1.14167198e-02 -3.50127044e-02  2.14310377e-02  5.83514585e-02
 -3.45525256e-04 -3.41546835e-02  3.65909660e-02  3.84649762e-02
 -6.21251568e-03 -3.40753535e-03 -3.45580645e-02 -5.68930084e-02
 -1.61688706e-02 -3.43574797e-02 -1.82018668e-02  8.66376902e-02
 -8.88276627e-02 -3.93790678e-02 -4.96208325e-02  4.16590537e-03
 -7.49599579e-02 -4.51337174e-02  4.36983194e-02  9.72147410e-03
 -7.08118648e-02  9.66816165e-02  2.18200525e-02  3.15966718e-02
 -6.63566513e-04 -6.88834569e-03 -4.16638863e-02  5.91403096e-02
 -1.81435821e-02  9.06513107e-03  2.80097539e-02  3.30024400e-02
 -5.69177783e-02  3.37890751e-02 -4.89369228e-02 -4.02202733e-03
 -5.97333408e-02  1.12444887e-02 -8.61947781e-02 -9.53664709e-02
 -3.41379239e-02 -1.96974396e-02 -1.64509065e-02 -4.20947266e-02
  1.00145428e-02 -2.98574489e-02  3.19158412e-02  6.11398829e-03
 -5.20840845e-02 -4.74646437e-02 -1.27326044e-02  2.37633491e-02
 -4.14220094e-03 -5.54644650e-02  2.53237024e-02 -2.01462857e-02
  4.64675767e-02 -7.03132755e-02  1.71230630e-02  4.33426921e-02
  3.10221923e-02  5.13888987e-03  6.60915120e-02  1.83739493e-02
 -1.04370078e-02 -2.42246435e-02  4.57606023e-02  2.30610159e-02
 -2.77324257e-02 -3.85314601e-02 -2.83101161e-02  2.11734755e-02
 -4.16699290e-03 -4.01979454e-02  6.86088936e-02  9.24018306e-02
 -1.59124286e-02  2.72312148e-03 -4.58857249e-02  2.12160151e-02
 -6.50418306e-02  8.78659326e-02  2.57984782e-02 -2.90393343e-02
  9.48906646e-03  2.75677980e-02  4.62496162e-02  5.66696126e-02
  1.06643909e-01 -4.33173160e-02 -7.87782097e-02  8.65749215e-02
 -8.65504517e-03  4.85093826e-02  3.47178231e-02  3.32432116e-03
 -3.55454743e-02  5.74206862e-02 -9.17240664e-03  3.92059239e-03
 -8.57788475e-05 -1.15193596e-02 -5.30649328e-02 -1.22654096e-02
  4.12956213e-02  3.38618970e-02  4.94173665e-02 -2.84404234e-02
 -1.86072212e-02 -3.66454851e-02 -1.58137083e-03 -2.29890588e-02
  2.97652128e-02 -1.24712807e-02  4.10947776e-02 -2.38995714e-02
 -3.03932945e-02 -7.86672048e-02  8.09531526e-02 -3.70505996e-02
  1.14262315e-02  5.44992814e-02 -6.41112363e-02 -6.69167023e-02
 -2.95890332e-02  9.14579334e-02 -9.20919924e-03  4.26756218e-02
 -7.85359743e-03 -2.81993099e-02  9.98388177e-02 -5.70933755e-02
  3.89240546e-02  6.09485969e-02 -3.27718561e-02  2.21938965e-02
 -2.99261252e-02 -7.92841068e-02  1.98878460e-02 -1.11083838e-01
  4.06954198e-02 -1.04137619e-02 -9.95419008e-04  1.31552033e-02
  3.65523214e-02  1.06937608e-02 -2.72752526e-02  1.84807137e-02
 -6.51034590e-03 -1.03072220e-02  1.70054716e-02  7.96792849e-02
 -5.90979525e-02 -2.36323486e-02 -2.69512624e-02 -3.23181444e-02
 -8.90098201e-02  1.08651253e-02  4.38370350e-03 -6.78236840e-03
 -5.02029956e-03 -3.23054185e-02  9.20248432e-04 -4.03786736e-02
  2.11146621e-02  2.94950486e-02  1.18432075e-02  1.39998369e-01
  3.14027663e-02 -5.15802389e-02 -1.08093037e-02  1.49325835e-02
  2.65635308e-02  3.57741910e-02 -2.68224140e-02  2.53285751e-02
 -9.75441538e-02  4.38298786e-02  4.74912857e-02 -5.96546944e-02
 -5.88640490e-02 -5.84981726e-02 -3.45681506e-02 -1.50530334e-02
  8.15451449e-02 -1.36735447e-02 -2.64498223e-03 -2.40390061e-02
 -6.83729537e-02 -2.61687752e-02 -3.00806890e-02 -6.85451870e-02
 -1.28725170e-02  3.99217484e-02  4.68671176e-02  7.07480235e-03
 -9.21047187e-02 -6.62142900e-02 -1.33462731e-02  2.91406282e-02]"
0.0,Complementary,w,InterfaceGAN_LR_0.01_8_Complementary_True,interfaceGAN/complementary/,0.96,"BW, Brown, Yellow, Cyan, Blue, Green, Red, Magenta","[0, 35, 70, 150, 200, 260, 345, 360]","[ 8.99234731e-02 -7.05330422e-02  4.81351660e-02  3.23803014e-02
  2.27374612e-02 -1.86840174e-02 -9.68596165e-03  4.49360226e-02
  3.38907751e-02 -6.13124803e-02 -4.70915449e-02  2.67278334e-02
  6.96234364e-03  1.87503642e-02 -6.32742126e-03  6.51631378e-02
  1.09091435e-02  2.64629861e-02  1.72298398e-02  5.05185494e-02
 -3.72857379e-02 -6.52406237e-02  1.07438424e-02  3.63223479e-02
 -6.35938557e-03 -4.83809837e-02  1.18852476e-02 -4.71591407e-02
 -9.76841651e-03  3.63438905e-02 -6.60546208e-02  1.02684463e-02
 -6.39481750e-03 -3.57883214e-02 -9.03033813e-03 -2.40271210e-02
 -8.91212088e-03 -4.18833850e-02  3.48066634e-02 -2.09872450e-02
 -5.21599413e-02 -7.76267064e-03 -4.17156090e-02  2.17305635e-02
 -5.15759688e-02 -1.25564377e-03  5.96750223e-02  2.42084976e-02
 -8.97227526e-02 -8.44019632e-03 -9.67848069e-03 -1.11235564e-02
 -2.51444371e-02 -1.09344055e-02  9.65233991e-03  4.45826049e-02
 -2.83234546e-02 -1.46521972e-02 -3.39035829e-03  1.79101502e-02
  3.73462010e-02  4.84785379e-02 -1.62284223e-02  2.35997478e-02
 -3.38015598e-02  2.29806100e-02  4.31479710e-02  3.87127309e-02
 -4.81719685e-02 -8.59801824e-03  8.69947679e-02  4.88772081e-02
 -7.33488954e-02  1.02687511e-01 -2.53286927e-02  3.74020667e-02
  4.21153060e-02 -5.31882385e-02  1.25417981e-02 -1.78053918e-05
 -1.64235293e-02  4.40278518e-02 -2.94979908e-02  4.59238690e-02
 -6.73932218e-02  1.12499271e-02  3.75584540e-02  1.54566329e-02
 -2.99613994e-02 -3.93574149e-02  3.10824024e-02  3.82919038e-04
 -5.77274041e-03  3.19893720e-02  1.23609929e-01 -1.20051461e-02
 -1.84205512e-02 -4.23173846e-02  2.64597924e-02 -8.18481873e-02
 -1.63280953e-02 -4.29727025e-03 -5.06347047e-02  2.98158680e-02
 -4.99814750e-02  4.53208555e-02  3.29347127e-02  1.85621149e-02
  8.61823658e-02  3.69189506e-02  3.68674934e-03 -1.76411535e-02
 -3.45552534e-02  1.12398846e-02 -2.02052074e-02 -1.06013492e-02
  3.67752785e-02 -6.61963034e-02 -3.17008728e-02 -4.41613394e-02
 -3.96671975e-03 -2.89628781e-02  3.37918828e-02  1.61419773e-02
  5.85986091e-02 -6.49670782e-02  3.06962930e-02  2.14997440e-02
 -4.81676373e-03  3.99071359e-02 -6.80458480e-02  4.95679617e-02
 -7.87141316e-03  5.67447139e-02 -2.76930103e-02  2.19206318e-02
 -4.96292139e-02  4.40751081e-02  4.87033410e-02 -1.36905611e-02
  1.55109986e-02 -2.64863855e-02  4.87970674e-02 -5.65689670e-02
  5.39373049e-02  8.45297901e-02  2.15414028e-02 -3.39842651e-02
 -6.28458244e-02  9.30414457e-03  1.01429001e-02  6.62639023e-02
  6.77814140e-02  1.00824756e-02 -3.41647515e-02 -7.05158766e-02
 -3.46146238e-02 -2.30813017e-02 -6.28166983e-02 -9.21432366e-02
 -2.95456499e-03  3.07652944e-02  9.31684647e-03 -1.98237672e-02
 -5.74952243e-03 -4.59882990e-02 -5.10439117e-02  1.86905689e-02
  1.57340809e-02 -3.51396134e-02  1.43332495e-02  1.59935236e-02
 -1.93028484e-02 -3.25617027e-02  5.31235806e-02  3.72564297e-02
 -6.26666335e-02  5.42575271e-03  4.69080349e-02 -1.55241113e-01
 -1.82262281e-02  7.59818782e-02 -8.99335907e-02 -9.35470102e-03
 -3.98227642e-02 -2.64857716e-02  4.45078279e-03  2.07416724e-02
 -6.44941976e-02 -4.92245797e-03 -1.75748125e-02  1.98822689e-02
  3.84183596e-02  3.15751082e-02  2.03011278e-02 -7.48877939e-04
 -6.28167720e-02  7.98983333e-03 -2.84955625e-03 -8.34528635e-04
  1.90225597e-02  2.15696275e-03  6.50002284e-02 -3.26912451e-03
  7.64901578e-02  2.89264170e-02  3.89285277e-03  3.16211721e-02
 -2.11194173e-02 -7.04362119e-03 -1.79174919e-02  3.78231125e-02
 -1.70622057e-02 -8.70319880e-03 -8.54852790e-03  5.93874702e-02
  2.25003851e-02  1.41514059e-02  5.93945259e-02  1.08213858e-02
  2.09904314e-02 -3.16543032e-02  6.54663822e-02 -4.50637469e-02
 -7.41145786e-02 -1.05233739e-02 -7.21164349e-03 -6.09746238e-02
 -1.83106343e-02  2.33094282e-02 -2.90535831e-02 -1.40822231e-02
  3.89539634e-03  1.27936598e-02 -3.30643895e-02  6.07148579e-02
 -5.24202268e-02 -1.30386504e-02 -8.19760012e-02  8.18989610e-03
 -1.51452964e-02 -2.87800254e-02  9.42479859e-02  1.23886568e-04
  3.89778401e-02  3.35890048e-03  5.13839624e-02 -2.12177244e-02
  4.58162619e-03 -7.13456249e-02 -3.40660292e-03 -1.71266809e-02
 -1.61782086e-02 -8.55952404e-02  1.19421858e-02 -2.23494607e-02
  4.39938538e-02 -2.72617507e-02  1.18049422e-02 -8.35962418e-04
  2.05613753e-02  6.38481003e-02 -3.29660672e-02 -3.44649604e-02
  3.97660543e-02 -4.66768968e-02 -1.20362466e-02 -3.79462345e-03
 -6.61808346e-02  3.24412659e-02 -1.30574704e-01  4.86081204e-02
  9.16265289e-02  4.21212638e-03 -1.14021515e-01  1.02036161e-02
 -4.76821812e-02  5.09036131e-02  9.39681328e-03 -4.14366228e-03
 -5.25949934e-02 -7.46222796e-02  4.64516705e-02 -3.40610709e-02
  5.28457496e-03 -5.39160151e-02 -3.95198285e-02  6.70796958e-02
  8.70943896e-02  5.43216556e-02  4.67358169e-02  1.05183807e-02
 -4.91898016e-02  1.03016929e-01  8.09469122e-02  3.11275592e-02
  1.14329221e-01 -3.21115595e-02 -6.62650083e-02  4.42884271e-02
 -5.29686995e-02  9.02641847e-02  2.56272839e-02  3.76767083e-02
  3.41064428e-03  4.05526139e-02 -9.95123729e-03 -6.24240362e-02
 -1.72294420e-03 -4.03229756e-02  3.12207869e-02  7.23727141e-02
 -1.14059836e-02 -2.66293021e-02 -9.00710667e-03  2.15113345e-02
 -1.39381762e-02 -6.71422440e-03 -2.23121207e-02 -1.73559667e-02
 -2.82219048e-04 -3.78651358e-02 -6.11020703e-03  4.65344378e-02
 -7.46023650e-02 -3.75888840e-02 -5.62366763e-02  7.39792893e-03
 -8.73016761e-02 -1.99185613e-02  4.05545863e-02 -9.51729604e-03
 -6.70653225e-02  7.26803134e-02  6.70771869e-03  4.68248898e-02
  2.66039353e-02 -4.31478271e-03 -4.26531745e-02  8.52410045e-02
  2.00561975e-02 -2.01922992e-02  3.80516361e-02  1.25938185e-02
 -5.49664767e-02  3.49601083e-02 -6.05886080e-02  1.07287180e-02
 -7.99650744e-02  1.54367168e-04 -1.03986844e-01 -6.64722413e-02
  1.38967109e-04 -1.06481424e-02 -3.32299686e-02 -2.29509868e-02
  2.43592260e-02 -8.90379517e-03  2.45792399e-02  1.43466211e-02
 -4.52563600e-02 -4.01812538e-02 -2.78500083e-03  1.37404508e-02
  2.44855210e-03 -5.90420046e-02  3.02759279e-02 -6.57235879e-03
  6.44283037e-02 -7.51721359e-02  1.62908677e-02  2.54522775e-02
  1.56664336e-02 -1.00015943e-02  1.02022243e-01  4.43638896e-02
  1.46106051e-02 -3.24063165e-02  7.90251401e-02  2.57469538e-02
 -3.38806138e-02 -4.76523035e-02 -3.33469951e-02  1.57960212e-02
 -2.37925925e-02 -3.00137263e-02  8.00684523e-02  5.91561830e-02
 -1.27342095e-02 -5.17758979e-03 -6.68496018e-02  4.40904640e-03
 -4.78704675e-02  5.95364237e-02 -4.05191703e-03 -2.86088508e-02
  3.96481085e-02  2.46808745e-02  2.50150917e-02  7.38382654e-02
  1.10376195e-01 -1.33324641e-02 -8.59556085e-02  7.81093309e-02
 -1.61625771e-03  1.38061279e-02  7.06894846e-02 -3.85146140e-03
 -2.68278042e-02  6.75561151e-02  2.07955669e-04  3.30429104e-02
  9.71667376e-03 -3.75716450e-02 -5.92023597e-02  1.44544093e-03
  6.36271931e-02  1.83564075e-02  2.80591728e-02 -1.50485127e-02
 -1.36324600e-02 -2.10992666e-02  5.72837829e-03  1.42637999e-03
 -3.15841047e-03  1.28068543e-02  1.32916506e-02 -1.26031851e-02
 -5.18571398e-02 -8.88353300e-02  5.77955544e-02 -3.82101669e-02
 -1.20132933e-02  6.13168155e-02 -6.25513251e-02 -7.65210204e-02
 -4.64328237e-02  6.48434056e-02 -2.64957922e-02  1.32814064e-02
 -9.57404904e-03 -4.39120422e-02  7.66591067e-02 -7.15034395e-02
  4.91212306e-02  8.90164323e-02 -3.50882512e-02  1.07923620e-02
 -2.29262401e-02 -9.25929813e-02  5.77154993e-02 -8.83143781e-02
  1.48720912e-02 -3.61488897e-02 -2.23408948e-02  1.85091091e-02
  3.24231732e-02 -2.58419738e-03 -3.21552596e-02  5.38427648e-03
 -1.32686900e-02 -4.48334386e-02  2.74914887e-02  8.92286617e-02
 -5.67359999e-02 -5.54288260e-03 -3.59552732e-02 -2.90497769e-02
 -6.13893872e-02 -1.79181562e-02 -4.13785450e-03  8.47467318e-03
 -5.36232839e-02 -3.26898577e-02 -2.70492605e-02 -3.12748036e-02
  4.09081539e-02  3.77825856e-02  1.25181609e-02  9.88456824e-02
  9.20492860e-04 -3.56869262e-02 -1.10497006e-02  3.02342273e-02
  2.16984722e-02  2.07400151e-02 -3.79638216e-02  5.71631311e-02
 -6.67724569e-02  4.48656660e-02  3.81578546e-02 -5.95818424e-02
 -6.43570651e-02 -3.27426335e-02 -1.16273117e-02 -5.10237114e-03
  7.15111616e-02 -2.67308454e-03  2.11435569e-03 -8.11468963e-03
 -5.14587939e-02 -2.21295622e-02 -2.53487654e-02 -7.37953420e-02
  8.76056183e-03  4.78795461e-02  6.86660323e-02  5.16097668e-03
 -1.10519994e-01 -5.89769840e-02  6.97924456e-03  1.03151399e-02]"
