seed,lambda,SSIM,H1,S1,V1,H2,S2,V2,H3,S3,V3,H4,S4,V4,H5,S5,V5,Monochromatic,Analogous,Complementary,Triadic,Split Complementary,Double Complementary,Color,Variable,Feature,Space,Method,Subfolder
2323,0.0,25694.395,0,0,0,19,29,76,32.0,13.0,74.0,16.0,37.0,71.0,27.0,20.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,1.0,25755.902,120,100,0,19,36,75,35.0,20.0,73.0,15.0,45.0,70.0,29.0,27.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,2.0,25340.95,19,44,73,180,100,0,28.0,37.0,67.0,15.0,51.0,71.0,31.0,33.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,3.0,25552.02,19,48,74,0,0,0,14.0,51.0,69.0,25.0,42.0,75.0,10.0,57.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,4.0,25620.41,10,56,73,0,0,0,15.0,51.0,75.0,12.0,66.0,75.0,2.0,58.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,5.0,26272.451,6,62,73,0,0,0,10.0,70.0,75.0,12.0,63.0,78.0,16.0,78.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,6.0,26533.91,4,67,73,0,0,0,6.0,73.0,78.0,13.0,72.0,82.0,17.0,82.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,7.0,24457.062,4,73,76,0,50,1,16.0,84.0,79.0,5.0,77.0,81.0,12.0,84.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,8.0,24674.0,4,77,78,20,100,1,18.0,84.0,85.0,4.0,78.0,86.0,11.0,80.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,9.0,24971.82,4,77,83,14,82,86,20.0,100.0,1.0,19.0,91.0,72.0,0.0,73.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,10.0,24721.787,5,75,82,19,80,81,0.0,67.0,1.0,7.0,84.0,84.0,20.0,85.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,11.0,24375.363,6,72,81,28,79,78,26.0,85.0,84.0,9.0,82.0,80.0,8.0,66.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,12.0,24276.363,11,66,80,41,74,76,32.0,74.0,77.0,13.0,59.0,75.0,12.0,82.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,13.0,24392.025,22,52,75,55,63,69,22.0,62.0,79.0,63.0,73.0,73.0,19.0,72.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,14.0,24817.436,86,68,85,37,61,78,84.0,74.0,97.0,44.0,53.0,75.0,26.0,78.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
2323,15.0,28294.16,104,67,100,120,57,100,68.0,52.0,80.0,40.0,74.0,83.0,46.0,67.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,0.0,11943.057,180,20,38,0,0,0,203.0,49.0,35.0,191.0,27.0,32.0,183.0,16.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyan,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,1.0,11835.398,194,19,35,0,0,0,206.0,53.0,33.0,210.0,11.0,42.0,195.0,38.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyan,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,2.0,11404.698,199,30,33,0,0,0,206.0,16.0,40.0,207.0,59.0,34.0,201.0,46.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,Cyan,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,3.0,12903.236,202,38,31,0,0,0,210.0,16.0,35.0,208.0,59.0,33.0,199.0,61.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,Blue,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,4.0,13128.199,203,40,28,0,0,0,205.0,20.0,33.0,204.0,57.0,22.0,210.0,59.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,Blue,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,5.0,13820.526,198,42,25,180,100,0,225.0,11.0,28.0,202.0,38.0,34.0,192.0,53.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyan,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,6.0,14721.127,186,37,20,180,100,0,205.0,18.0,26.0,338.0,17.0,25.0,157.0,49.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,Cyan,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,7.0,14806.6045,105,25,19,204,12,16,180.0,100.0,0.0,120.0,39.0,21.0,289.0,22.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,Green,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,8.0,14810.477,6,50,23,52,53,18,0.0,0.0,0.0,15.0,66.0,29.0,351.0,68.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,9.0,16477.562,13,77,32,21,71,28,0.0,0.0,0.0,16.0,80.0,38.0,35.0,71.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,10.0,18290.54,18,86,46,23,84,42,0.0,0.0,0.0,12.0,87.0,40.0,14.0,100.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,11.0,18492.006,19,84,48,24,78,48,0.0,0.0,0.0,11.0,100.0,50.0,16.0,85.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,12.0,19149.973,24,82,53,19,88,50,13.0,100.0,54.0,0.0,0.0,0.0,21.0,86.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,13.0,19824.496,30,79,59,24,86,54,35.0,76.0,53.0,16.0,100.0,59.0,27.0,81.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,14.0,20105.615,34,78,64,40,73,63,30.0,86.0,60.0,48.0,69.0,58.0,20.0,100.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3944,15.0,20299.191,46,73,70,53,68,62,39.0,80.0,67.0,71.0,62.0,63.0,35.0,87.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,0.0,52024.44,35,8,89,0,0,0,33.0,9.0,80.0,45.0,9.0,18.0,35.0,7.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,1.0,52094.44,35,8,89,0,0,0,33.0,10.0,80.0,45.0,6.0,53.0,30.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,2.0,52155.74,33,8,89,33,10,80,0.0,0.0,0.0,48.0,7.0,54.0,43.0,8.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,3.0,51881.51,32,8,88,0,0,0,32.0,9.0,79.0,50.0,10.0,49.0,60.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,4.0,51389.31,32,8,87,32,9,79,0.0,0.0,0.0,45.0,15.0,85.0,51.0,9.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,5.0,51497.516,32,8,87,44,15,84,30.0,9.0,78.0,0.0,0.0,0.0,47.0,26.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,6.0,51217.438,32,9,85,43,22,85,31.0,15.0,79.0,42.0,30.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,7.0,50582.996,31,15,79,40,29,86,44.0,36.0,87.0,42.0,46.0,89.0,33.0,9.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,8.0,51359.81,31,35,86,36,48,89,42.0,52.0,89.0,30.0,26.0,82.0,40.0,40.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,9.0,51990.52,34,56,93,32,67,97,37.0,74.0,94.0,28.0,57.0,96.0,40.0,61.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,10.0,48012.668,26,71,100,30,82,100,29.0,89.0,100.0,30.0,73.0,100.0,36.0,94.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,11.0,34257.37,26,87,100,24,100,100,21.0,80.0,100.0,28.0,81.0,100.0,32.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,12.0,31879.498,23,100,100,19,100,100,24.0,91.0,100.0,17.0,87.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,13.0,29123.33,20,100,100,24,100,100,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,14.0,28516.648,17,100,100,1,1,0,0.0,0.0,0.0,,,,,,,,,,,,,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
9495,15.0,27226.324,1,1,0,0,0,0,,,,,,,,,,,,,,,,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,0.0,10513.789,23,56,60,0,0,0,25.0,48.0,65.0,25.0,42.0,73.0,14.0,58.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,1.0,9822.782,20,62,63,0,0,0,19.0,53.0,71.0,13.0,63.0,67.0,22.0,42.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,2.0,12083.993,14,70,66,0,0,0,14.0,62.0,75.0,8.0,69.0,71.0,17.0,56.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,3.0,13552.251,8,76,72,0,0,0,10.0,68.0,79.0,9.0,73.0,82.0,8.0,83.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,4.0,15071.078,6,82,77,0,0,0,9.0,91.0,81.0,8.0,83.0,68.0,11.0,78.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,5.0,15424.398,6,88,82,0,0,0,8.0,91.0,73.0,8.0,91.0,89.0,3.0,100.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,6.0,14858.791,5,92,85,0,0,0,7.0,98.0,75.0,6.0,93.0,93.0,5.0,91.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,7.0,15316.405,4,94,90,0,0,0,4.0,95.0,82.0,0.0,100.0,15.0,7.0,100.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,8.0,16508.412,4,95,100,0,0,0,4.0,96.0,91.0,6.0,100.0,79.0,4.0,100.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,9.0,18144.533,4,95,100,0,0,0,6.0,100.0,86.0,2.0,100.0,62.0,7.0,100.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,10.0,18666.062,3,92,100,0,0,0,7.0,100.0,87.0,3.0,100.0,63.0,0.0,100.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,11.0,19160.914,3,89,100,0,0,0,9.0,100.0,87.0,30.0,100.0,12.0,120.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,12.0,19042.031,4,83,100,0,0,0,8.0,100.0,100.0,123.0,100.0,7.0,5.0,92.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,13.0,19002.445,5,75,100,5,82,100,0.0,0.0,0.0,7.0,95.0,100.0,120.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,14.0,19035.727,9,69,100,8,75,100,8.0,82.0,100.0,9.0,97.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
3209,15.0,18489.838,15,63,100,14,69,100,14.0,76.0,100.0,17.0,58.0,100.0,11.0,82.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,0.0,20252.1,44,15,67,0,0,0,44.0,14.0,53.0,77.0,8.0,35.0,38.0,12.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,1.0,19580.418,44,18,65,0,0,0,49.0,16.0,55.0,37.0,9.0,88.0,43.0,15.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,2.0,18737.344,43,22,63,0,0,0,49.0,20.0,53.0,37.0,12.0,89.0,47.0,15.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,3.0,18310.979,41,29,62,0,0,0,47.0,24.0,52.0,30.0,10.0,89.0,44.0,17.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,4.0,17901.785,39,38,62,240,100,0,43.0,35.0,52.0,36.0,14.0,88.0,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,5.0,17181.465,36,50,62,180,100,0,38.0,47.0,53.0,44.0,34.0,57.0,43.0,31.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,6.0,16059.733,34,63,64,0,0,0,27.0,53.0,58.0,40.0,40.0,53.0,42.0,55.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,7.0,15507.355,27,77,68,0,0,0,32.0,72.0,67.0,26.0,70.0,62.0,32.0,58.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,8.0,15036.667,17,84,75,25,87,72,0.0,0.0,0.0,25.0,78.0,70.0,23.0,100.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,9.0,15240.538,12,89,79,0,0,0,17.0,83.0,75.0,15.0,100.0,62.0,23.0,91.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,10.0,16094.183,10,92,83,0,0,1,20.0,100.0,80.0,8.0,100.0,55.0,5.0,100.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,11.0,16382.43,9,92,89,0,33,1,10.0,100.0,78.0,7.0,100.0,60.0,3.0,100.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,12.0,17072.727,9,92,93,8,100,100,10.0,94.0,84.0,0.0,75.0,3.0,5.0,100.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,13.0,17168.346,8,92,100,9,100,88,8.0,100.0,73.0,8.0,100.0,64.0,9.0,100.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,14.0,24894.957,9,93,100,7,100,80,11.0,100.0,60.0,8.0,100.0,72.0,10.0,100.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
7320,15.0,27697.87,9,92,100,8,100,87,5.0,100.0,100.0,9.0,100.0,78.0,10.0,100.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,0.0,7468.4307,0,0,31,0,0,0,0.0,0.0,24.0,0.0,0.0,39.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,1.0,7219.1543,0,0,31,0,0,0,0.0,0.0,39.0,0.0,0.0,23.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,2.0,7120.0137,0,0,31,0,0,24,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,3.0,7425.493,0,2,22,30,3,30,0.0,0.0,0.0,30.0,2.0,38.0,30.0,2.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,4.0,8024.17,29,57,29,30,48,42,0.0,0.0,0.0,31.0,54.0,50.0,27.0,50.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,5.0,8248.082,26,57,29,29,46,35,25.0,59.0,40.0,0.0,0.0,0.0,29.0,58.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,6.0,7560.993,26,53,29,20,62,38,23.0,62.0,46.0,0.0,0.0,0.0,26.0,48.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,7.0,8154.486,24,56,28,23,58,40,17.0,68.0,44.0,21.0,69.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,8.0,8031.1816,18,58,30,21,69,35,16.0,63.0,45.0,11.0,72.0,46.0,20.0,49.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,9.0,7854.183,16,64,31,15,76,35,12.0,79.0,44.0,12.0,62.0,49.0,15.0,49.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,10.0,7810.5327,13,75,33,11,82,38,9.0,75.0,56.0,12.0,62.0,31.0,7.0,67.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,11.0,6816.0063,10,84,40,8,88,46,6.0,86.0,55.0,10.0,72.0,38.0,8.0,72.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,12.0,6858.3755,9,100,42,6,100,51,7.0,93.0,62.0,12.0,86.0,40.0,10.0,86.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,13.0,7082.0737,8,100,49,6,100,58,8.0,100.0,65.0,8.0,100.0,43.0,13.0,89.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,14.0,8601.824,6,100,56,4,100,64,5.0,100.0,74.0,7.0,100.0,49.0,7.0,87.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
5340,15.0,9348.01,6,100,65,4,100,73,8.0,100.0,84.0,7.0,100.0,58.0,7.0,93.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,0.0,16322.332,115,9,50,0,0,0,120.0,7.0,61.0,41.0,15.0,78.0,172.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,1.0,16817.818,82,15,49,172,18,47,0.0,0.0,0.0,175.0,16.0,56.0,101.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,2.0,17879.32,131,14,46,0,0,0,76.0,21.0,48.0,51.0,36.0,58.0,184.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,3.0,18076.703,0,0,0,62,26,46,48.0,44.0,55.0,128.0,13.0,47.0,40.0,54.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,4.0,19134.521,30,68,68,0,0,0,37.0,56.0,60.0,27.0,58.0,56.0,76.0,8.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,5.0,20223.602,26,73,71,0,0,0,21.0,73.0,70.0,21.0,65.0,67.0,25.0,48.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,6.0,22051.1,22,77,73,17,77,70,14.0,67.0,71.0,0.0,0.0,0.0,9.0,72.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,7.0,22874.531,13,74,76,20,78,77,9.0,76.0,67.0,0.0,0.0,0.0,16.0,81.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,8.0,23274.998,14,79,75,10,79,67,0.0,0.0,0.0,20.0,83.0,73.0,7.0,69.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
8366,9.0,23621.865,15,79,80,14,82,68,0.0,0.0,0.0,9.0,79.0,75.0,7.0,80.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,S1,cont,w,InterfaceGAN_LR_0.1_8_S1_True,interfaceGAN/saturation/
