seed,lambda,SSIM,H1,S1,V1,H2,S2,V2,H3,S3,V3,H4,S4,V4,H5,S5,V5,Monochromatic,Analogous,Complementary,Triadic,Split Complementary,Double Complementary,Color,Variable,Feature,Space,Method,Subfolder
658,0.0,23328.03,72,14,42,47,35,61,0.0,0.0,0.0,56.0,21.0,51.0,172.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,1.0,24465.262,67,14,51,48,36,68,0.0,0.0,0.0,49.0,29.0,51.0,48.0,26.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,2.0,25181.664,48,17,58,46,28,70,0.0,0.0,0.0,53.0,28.0,60.0,47.0,39.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,3.0,26080.312,45,24,67,45,34,73,45.0,19.0,81.0,0.0,0.0,0.0,30.0,34.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,4.0,26391.414,49,23,74,48,22,85,47.0,23.0,66.0,0.0,0.0,0.0,32.0,32.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,5.0,26745.334,51,16,87,56,19,69,50.0,22.0,79.0,0.0,0.0,0.0,32.0,22.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,6.0,28069.379,51,12,90,62,17,78,67.0,16.0,68.0,35.0,27.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,7.0,28790.504,52,10,93,56,13,83,60.0,15.0,74.0,43.0,16.0,69.0,25.0,23.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,8.0,30019.059,48,6,93,58,14,80,64.0,12.0,93.0,63.0,13.0,66.0,28.0,16.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,9.0,31510.48,49,5,95,67,11,92,57.0,11.0,83.0,88.0,13.0,71.0,22.0,20.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,10.0,31894.133,53,4,96,78,10,95,68.0,14.0,86.0,60.0,8.0,82.0,60.0,15.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,11.0,31847.998,40,4,96,82,8,93,66.0,9.0,83.0,62.0,15.0,93.0,358.0,12.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,12.0,29485.043,36,4,95,63,9,91,45.0,6.0,83.0,67.0,13.0,80.0,60.0,16.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,13.0,26182.197,40,4,95,42,6,86,53.0,11.0,92.0,63.0,10.0,80.0,66.0,16.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,14.0,27537.943,42,4,93,42,6,84,55.0,11.0,93.0,40.0,8.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
658,15.0,27138.506,47,4,92,54,5,83,41.0,8.0,75.0,72.0,11.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,0.0,18512.916,0,0,73,0,0,0,0.0,0.0,64.0,0.0,0.0,38.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,1.0,18362.307,0,0,77,0,0,0,0.0,0.0,68.0,0.0,0.0,39.0,0.0,0.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,2.0,18724.752,0,0,80,0,0,69,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,3.0,18389.523,0,0,84,0,0,67,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,4.0,18716.676,60,0,87,0,0,0,0.0,0.0,76.0,0.0,0.0,66.0,0.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,5.0,19631.695,60,0,89,0,0,0,0.0,0.0,78.0,0.0,0.0,69.0,0.0,0.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,6.0,22700.775,60,0,89,0,0,0,0.0,0.0,80.0,0.0,0.0,69.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,7.0,24494.2,60,0,89,0,0,79,0.0,0.0,0.0,0.0,1.0,68.0,0.0,1.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,8.0,24992.75,60,0,87,30,1,79,30.0,1.0,64.0,0.0,0.0,100.0,0.0,1.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,9.0,24652.203,60,0,86,33,5,80,0.0,0.0,100.0,30.0,1.0,54.0,0.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,10.0,24077.027,60,0,85,38,6,78,0.0,0.0,100.0,34.0,12.0,67.0,0.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,11.0,23523.953,180,0,81,40,6,75,39.0,10.0,67.0,0.0,0.0,100.0,60.0,0.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,12.0,22790.32,180,0,78,49,6,69,60.0,1.0,90.0,31.0,11.0,80.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,13.0,21748.562,180,1,76,180,1,67,38.0,11.0,65.0,31.0,11.0,75.0,60.0,1.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,14.0,20140.744,30,1,69,37,14,60,0.0,0.0,59.0,40.0,1.0,83.0,34.0,13.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5756,15.0,18284.46,30,6,55,30,4,65,36.0,2.0,80.0,26.0,6.0,47.0,35.0,16.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,0.0,24803.164,0,0,75,0,0,0,0.0,0.0,66.0,0.0,0.0,55.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,1.0,26563.324,0,0,77,0,0,68,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,2.0,26045.74,0,0,79,0,0,70,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,3.0,27609.018,0,0,81,0,0,72,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,4.0,28907.174,0,0,86,0,0,77,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,5.0,30901.486,120,0,90,0,0,81,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,6.0,32492.354,0,0,91,0,0,82,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,7.0,33234.1,27,4,93,0,0,81,0.0,0.0,0.0,0.0,0.0,69.0,60.0,1.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,8.0,33176.676,30,5,91,0,0,100,0.0,0.0,0.0,60.0,0.0,80.0,60.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,9.0,32622.768,32,8,87,0,0,100,54.0,4.0,93.0,0.0,0.0,0.0,30.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,10.0,31397.887,33,8,84,43,6,92,0.0,0.0,100.0,0.0,0.0,0.0,91.0,9.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,11.0,29609.145,35,11,75,31,10,85,63.0,11.0,86.0,0.0,0.0,100.0,30.0,6.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,12.0,27319.066,41,13,67,34,12,77,60.0,13.0,82.0,35.0,8.0,88.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,13.0,24586.256,67,17,62,38,14,69,62.0,15.0,72.0,47.0,13.0,58.0,38.0,12.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,14.0,21141.883,67,22,60,72,19,51,52.0,14.0,62.0,67.0,24.0,68.0,44.0,10.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5979,15.0,14693.581,69,28,65,68,30,56,70.0,28.0,48.0,66.0,20.0,55.0,62.0,16.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,0.0,32420.469,24,19,85,38,31,81,25.0,27.0,79.0,28.0,6.0,87.0,44.0,46.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,1.0,34942.22,23,12,87,48,42,76,48.0,18.0,85.0,33.0,14.0,77.0,49.0,31.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,2.0,36517.848,27,4,87,53,30,80,74.0,10.0,87.0,51.0,42.0,78.0,36.0,10.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,3.0,38469.383,36,2,88,56,29,81,62.0,18.0,78.0,74.0,12.0,86.0,42.0,6.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,4.0,38475.48,120,0,88,52,15,81,42.0,8.0,82.0,55.0,23.0,82.0,65.0,10.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,5.0,40946.273,195,2,87,42,10,81,49.0,17.0,75.0,55.0,24.0,80.0,33.0,10.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,6.0,40757.83,200,4,86,34,4,76,55.0,6.0,85.0,38.0,5.0,67.0,60.0,11.0,68.0,0.0,0.0,1.0,0.0,1.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,7.0,40931.996,200,6,83,40,2,74,206.0,3.0,91.0,300.0,1.0,59.0,72.0,9.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,8.0,29727.494,202,5,79,204,4,89,198.0,7.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,9.0,27508.15,201,7,74,205,6,83,208.0,9.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,Blue,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,10.0,24791.05,199,9,69,203,7,78,200.0,10.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,11.0,22973.791,199,12,61,199,9,70,199.0,14.0,53.0,206.0,7.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,12.0,22024.28,200,18,53,204,12,63,199.0,22.0,45.0,210.0,10.0,72.0,201.0,22.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,13.0,27992.986,201,21,48,202,17,56,203.0,33.0,44.0,201.0,26.0,34.0,206.0,15.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,Blue,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,14.0,27113.086,202,32,46,200,36,60,202.0,32.0,37.0,203.0,23.0,64.0,201.0,21.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,Blue,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
6997,15.0,27698.086,202,38,45,200,42,69,199.0,38.0,53.0,204.0,53.0,36.0,205.0,62.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,Blue,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,0.0,11702.214,0,0,0,36,11,91,30.0,10.0,76.0,39.0,9.0,62.0,224.0,36.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,1.0,10750.517,0,0,0,35,11,91,42.0,13.0,80.0,222.0,36.0,29.0,38.0,13.0,65.0,0.0,0.0,1.0,0.0,0.0,1.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,2.0,10127.822,0,0,0,36,12,91,31.0,12.0,82.0,29.0,13.0,61.0,225.0,20.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,3.0,9960.653,0,0,0,34,11,91,31.0,11.0,80.0,28.0,9.0,64.0,224.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,4.0,9937.58,0,0,0,35,11,92,32.0,10.0,72.0,228.0,26.0,30.0,222.0,27.0,51.0,0.0,0.0,1.0,0.0,0.0,1.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,5.0,9982.732,0,0,0,35,11,91,31.0,14.0,84.0,31.0,12.0,71.0,235.0,19.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,6.0,10071.162,32,13,91,0,0,0,37.0,11.0,75.0,223.0,27.0,51.0,37.0,16.0,58.0,0.0,0.0,1.0,0.0,0.0,1.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,7.0,10155.876,30,14,91,0,0,0,34.0,14.0,78.0,26.0,10.0,65.0,232.0,22.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,8.0,10287.358,33,14,88,0,0,0,31.0,15.0,78.0,227.0,18.0,51.0,36.0,12.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,9.0,10576.502,33,14,89,32,12,76,0.0,0.0,0.0,31.0,16.0,56.0,0.0,2.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,10.0,10639.493,30,18,89,28,16,77,40.0,7.0,52.0,30.0,13.0,41.0,24.0,15.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,11.0,10720.246,30,17,91,26,17,81,24.0,17.0,71.0,19.0,17.0,45.0,22.0,17.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,12.0,10835.73,32,17,90,30,18,79,23.0,15.0,69.0,18.0,12.0,42.0,15.0,11.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,13.0,11185.808,32,14,88,29,19,81,32.0,9.0,69.0,37.0,5.0,59.0,24.0,20.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,14.0,12319.281,32,11,91,51,11,68,25.0,14.0,85.0,83.0,16.0,64.0,83.0,16.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1682,15.0,12909.164,37,10,88,35,14,80,36.0,15.0,71.0,82.0,11.0,76.0,32.0,13.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,0.0,15895.031,0,0,55,0,0,0,0.0,0.0,47.0,0.0,0.0,64.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,1.0,19660.293,0,0,73,0,0,0,0.0,0.0,65.0,0.0,0.0,56.0,60.0,0.0,82.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,2.0,22915.746,0,0,80,0,0,69,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,3.0,23003.307,36,5,85,40,5,75,0.0,0.0,0.0,30.0,1.0,62.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,4.0,23183.2,33,5,83,33,5,74,0.0,0.0,0.0,30.0,5.0,65.0,60.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,5.0,22532.152,28,7,73,30,7,63,0.0,0.0,0.0,28.0,6.0,82.0,60.0,6.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,6.0,18798.072,29,14,57,29,13,65,33.0,10.0,76.0,0.0,0.0,0.0,47.0,9.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,7.0,18818.914,28,22,60,28,21,69,29.0,22.0,45.0,0.0,0.0,0.0,33.0,11.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,8.0,20429.967,28,37,62,28,30,69,29.0,31.0,47.0,28.0,46.0,56.0,35.0,23.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,9.0,13403.266,28,52,62,28,62,55,28.0,48.0,52.0,28.0,41.0,60.0,30.0,53.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,10.0,12507.255,26,100,51,28,89,57,28.0,74.0,58.0,20.0,100.0,45.0,28.0,90.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,11.0,6947.789,0,100,38,0,100,44,19.0,100.0,50.0,0.0,100.0,31.0,27.0,100.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,12.0,6704.269,0,100,38,0,100,44,0.0,100.0,31.0,0.0,100.0,51.0,0.0,100.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,13.0,14466.569,0,100,62,0,100,54,0.0,100.0,70.0,0.0,100.0,47.0,0.0,100.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,14.0,20170.115,14,100,100,10,100,89,11.0,100.0,71.0,11.0,100.0,80.0,8.0,100.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8938,15.0,21798.158,26,100,100,21,100,100,30.0,100.0,100.0,19.0,100.0,90.0,33.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,0.0,29644.117,45,41,84,44,42,73,45.0,49.0,55.0,42.0,39.0,47.0,46.0,30.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,1.0,31615.234,46,29,85,43,34,76,43.0,30.0,61.0,47.0,30.0,48.0,47.0,38.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,2.0,34343.062,46,21,87,46,25,77,52.0,27.0,58.0,50.0,24.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,3.0,36825.65,42,12,87,52,12,76,52.0,18.0,84.0,50.0,18.0,67.0,48.0,27.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,4.0,37929.72,34,7,86,34,7,77,0.0,0.0,0.0,58.0,13.0,80.0,51.0,11.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,5.0,38980.95,36,7,85,38,6,75,0.0,0.0,0.0,60.0,8.0,9.0,48.0,5.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,6.0,36877.223,36,7,82,37,7,73,0.0,0.0,0.0,40.0,5.0,49.0,40.0,4.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,7.0,35431.977,38,8,77,42,6,67,34.0,6.0,86.0,60.0,3.0,24.0,60.0,2.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,8.0,31432.654,37,10,71,44,7,62,39.0,7.0,79.0,60.0,2.0,48.0,60.0,4.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,9.0,26045.14,37,11,65,39,12,56,34.0,12.0,75.0,45.0,2.0,78.0,52.0,7.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
3592,10.0,21237.906,32,15,62,33,10,70,31.0,15.0,53.0,34.0,12.0,44.0,31.0,13.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
